timestamp,Bessakerfjellet_production,Bjerkreim_production,Buheii_production,Dønnesfjord_production,Egersund_production,Fakken_production,Frøya_production,Geitfjellet_production,Gismarvik_production,Guleslettene_production,Hamnefjell_production,Haram_production,Harbaksfjellet_production,Havøygavlen_production,Hennøy_production,Hitra_production,Hitra 2_production,Hundhammerfjellet_production,Høg-Jæren_production,Karmøy Hywind_production,Kjølberget_production,Kjøllefjord_production,Kvenndalsfjellet_production,Kvitfjell-Raudfjell_production,Lindesnes_production,Lista_production,Lutelandet_production,Marker_production,Mehuken_production,Midtfjellet_production,Måkaknuten_production,Nygårdsfjellet_production,Odal_production,Okla_production,Raggovidda_production,Raskiftet_production,Roan_production,Røyrmyra_production,Sandøy_production,Skomakerfjellet_production,Skurvenuten_production,Smøla_production,Stigafjellet_production,Stokkfjellet_production,Storheia_production,Storøy_production,Svåheia_production,Sørfjord_production,Sørmarkfjellet_production,Tellenes_production,Tindafjellet_production,Tonstad_production,Tysvær_production,Utsira_production,Valsneset_production,Valsneset vindkraftverk_production,Vardafjellet_production,Ytre Vikna_production,Øyfjellet_production,Ånstadblåheia_production,Åsen II_production
2019-01-01 13:00:00,55440.0,301000.0,60198.6,6582.2,111210.0,30916.9,58776.2,180597.3,12576.2,193200.0,18820.3,33600.0,126000.0,30368.3,50400.0,55200.0,93600.0,54760.0,73600.0,2300.0,50579.0,36313.2,113400.0,223131.9,7200.0,71300.0,47955.0,53889.2,23100.0,143500.0,93717.0,26606.8,162820.6,16800.0,74054.2,111600.0,129600.0,2430.0,3438.4,13200.0,6900.0,150377.2,30100.0,88200.0,287949.5,6400.0,25200.0,86072.8,130200.0,159948.4,10350.0,201585.6,47300.0,1200.0,11550.0,12600.0,30100.0,39270.0,399264.8,50400.0,1620.0
2019-01-01 14:00:00,57750.0,300601.3,59302.5,6877.3,111210.0,21677.5,58772.0,180580.5,12576.5,197400.0,50691.7,33599.1,126000.0,31517.8,50400.0,55193.9,93600.0,54760.0,73600.0,5900.0,42040.6,33932.5,113400.0,197980.7,7200.0,71300.0,48782.8,53990.9,25410.0,149600.0,89704.9,25946.4,163112.1,16800.0,89707.3,111600.0,154800.0,2430.0,3270.6,13200.0,6900.0,150359.2,29723.9,88200.0,287722.4,6400.0,25200.0,79456.1,130195.4,159993.7,10350.0,195686.9,47300.0,1200.0,11550.0,12600.0,30100.0,39270.0,399008.2,50310.4,1620.0
2019-01-01 15:00:00,57750.0,300325.0,64775.0,5718.7,111210.0,27734.7,58772.0,180479.9,12577.2,197400.0,47543.1,33599.1,126000.0,31756.1,50400.0,55180.8,93600.0,54760.0,73600.0,5900.0,31127.1,36946.1,113400.0,186152.5,7200.0,71300.0,50412.2,53999.1,25410.0,149600.0,88326.2,22750.5,163146.2,21000.0,81232.5,86400.0,205200.0,2430.0,3270.9,13200.0,6900.0,149699.5,29306.0,88200.0,287888.2,6400.0,25200.0,81072.9,130183.6,159998.9,10350.0,200313.5,47300.0,1200.0,11550.0,12600.0,30100.0,39270.0,392176.3,48823.9,1620.0
2019-01-01 16:00:00,57750.0,299615.8,68558.4,5718.7,111210.0,13037.2,58772.0,180521.8,12519.2,197400.0,48526.3,33600.0,126000.0,31756.1,50399.9,55109.7,93600.0,54760.0,73600.0,5900.0,25012.6,39072.3,113400.0,154418.7,7200.0,71300.0,51178.8,53992.7,25410.0,149600.0,88326.2,11373.6,163193.6,21000.0,81232.5,82800.0,230400.0,2430.0,3561.2,13200.0,6900.0,150031.2,29306.0,88200.0,287706.9,6400.0,25200.0,72383.2,130156.8,159998.5,10350.0,204874.0,47300.0,1200.0,11550.0,12600.0,30100.0,39270.0,383318.6,44331.8,1620.0
2019-01-01 17:00:00,57749.0,300474.1,74411.0,6147.4,111210.0,14826.9,58772.0,180327.0,12573.9,197400.0,49974.5,33600.0,126000.0,29978.0,50388.4,55169.4,93600.0,54755.5,73600.0,5900.0,26177.7,34983.3,113400.0,123126.7,7200.0,71300.0,51300.0,54000.0,25410.0,149600.0,90956.4,7163.3,163020.8,21000.0,84794.0,68400.0,255600.0,2430.0,3690.5,13200.0,6900.0,149828.5,30061.1,88200.0,286392.0,6400.0,25200.0,41756.0,129806.5,159996.3,10350.0,207963.7,47300.0,1200.0,11550.0,12600.0,30100.0,39270.0,354472.5,49391.8,1620.0
2019-01-01 18:00:00,57747.3,300793.8,77433.4,6003.4,111210.0,21358.5,58772.0,180204.7,12570.9,197400.0,41103.5,33600.0,126000.0,31106.9,50370.9,54897.6,93600.0,54700.7,73600.0,5900.0,25012.6,30189.9,113399.1,209408.7,7200.0,71300.0,51300.0,54000.0,25410.0,149600.0,87134.9,8189.5,162747.1,21000.0,69780.3,64800.0,244800.0,2430.0,3866.0,13200.0,6900.0,149828.5,29643.9,88200.0,286392.0,6400.0,25200.0,62728.6,129707.9,159990.5,10350.0,208931.6,47300.0,1200.0,11550.0,12600.0,30100.0,39265.2,305227.7,48937.8,1620.0
2019-01-01 19:00:00,57663.3,301000.0,79638.2,6433.0,111210.0,20338.0,58770.9,179316.1,12586.4,197397.6,24841.5,33600.0,126000.0,23762.2,50134.5,55176.3,93600.0,54468.2,73600.0,5900.0,25012.6,33282.7,113393.1,225247.1,7200.0,71298.8,51300.0,54000.0,25409.9,149600.0,92124.2,5134.4,162306.1,21000.0,42932.1,64800.0,255600.0,2430.0,3690.5,13200.0,6900.0,150322.9,30100.0,88199.2,269473.4,6400.0,25200.0,60254.1,129313.0,159970.1,10350.0,209092.6,47300.0,1200.0,11550.0,12600.0,30100.0,39238.8,248829.9,48621.4,1620.0
2019-01-01 20:00:00,57633.6,301000.0,79778.6,6877.3,111210.0,15204.8,58754.0,178844.4,12598.1,197385.1,51672.8,33600.0,126000.0,22447.5,48321.0,49522.9,92332.2,54503.0,73600.0,5900.0,31882.9,30189.9,113384.0,249282.6,7200.0,71201.2,51300.0,54000.0,25213.2,149588.5,94385.6,12251.7,162798.8,21000.0,61603.0,86400.0,255600.0,2430.0,3850.7,13200.0,6900.0,147064.7,30100.0,88194.2,278566.3,6400.0,25200.0,41766.9,127156.7,159950.9,10350.0,209082.2,47300.0,1200.0,11550.0,12600.0,30100.0,38466.2,177258.3,46355.2,1620.0
2019-01-01 21:00:00,56102.6,301000.0,79800.0,7785.4,111210.0,10641.0,58568.3,169979.1,12600.0,197362.6,51748.2,33600.0,126000.0,21144.9,41472.3,46760.8,91667.9,53292.8,73600.0,5900.0,38840.2,30189.9,112886.3,268541.1,7199.4,71046.0,51300.0,54000.0,24316.2,149510.5,94600.0,5684.8,163118.7,21000.0,82443.3,111600.0,255550.9,2430.0,3396.5,13180.3,6900.0,133245.6,30100.0,88073.1,241105.5,6400.0,25200.0,46547.0,120200.5,159950.9,10350.0,209071.6,47300.0,1200.0,11411.6,12600.0,30100.0,38271.6,264634.9,44571.0,1620.0
2019-01-01 22:00:00,51522.1,301000.0,79800.0,8597.1,111210.0,5911.0,58000.8,166886.1,12600.0,197247.3,51749.2,33589.4,125681.2,18562.6,36794.1,42423.9,89826.3,54284.7,73600.0,5900.0,45029.9,26562.0,112372.3,259058.8,7197.2,71153.7,51300.0,54000.0,23812.0,149410.6,94600.0,11317.1,163186.4,21000.0,88521.1,111600.0,255324.4,2430.0,3061.7,10296.2,6900.0,126237.7,30100.0,87477.6,227558.0,6400.0,25200.0,23613.6,121505.0,159895.4,10350.0,208971.6,47300.0,1200.0,11194.4,12600.0,30100.0,35923.4,280816.1,29616.1,1620.0
2019-01-01 23:00:00,45330.4,301000.0,79800.0,7785.4,111210.0,4724.6,57041.4,146739.3,12600.0,197389.9,51749.9,33304.4,124824.5,22447.5,36794.1,36877.4,83543.1,52246.6,73600.0,5900.0,49856.6,20341.9,108320.6,278591.8,7186.9,70775.1,51300.0,54000.0,22042.0,149023.3,94600.0,12206.4,163197.2,20991.2,68887.9,111600.0,255324.4,2430.0,2701.4,8087.5,6899.1,109164.1,30100.0,86434.6,200931.8,6400.0,25195.9,36558.3,118536.6,159786.3,10350.0,205834.2,47300.0,1200.0,10468.2,12570.2,30100.0,34240.0,345114.3,31361.9,1620.0
2019-01-02 00:00:00,46548.2,301000.0,79799.4,5584.8,111025.3,972.7,55264.7,142703.0,12600.0,197330.5,51646.7,32527.4,124824.5,20602.6,38038.9,38598.8,85567.6,52196.9,73600.0,5900.0,53707.2,18325.7,111047.8,275753.0,6843.3,64495.8,51300.0,54000.0,19383.8,148166.8,94600.0,19488.9,163190.1,20932.1,58375.2,111600.0,255144.1,2430.0,1995.0,9363.6,6900.0,86240.5,30100.0,86732.9,187383.2,6400.0,25153.3,31918.1,116794.3,158551.7,10350.0,200164.5,47299.0,1200.0,11147.3,12599.1,30084.3,33875.9,384490.2,20940.0,1620.0
2019-01-02 01:00:00,47730.5,300998.0,79756.7,5584.8,108288.7,0.0,56637.1,143219.5,12596.7,194616.6,49421.4,30382.4,119706.5,40499.5,34748.7,31673.3,76110.3,51071.1,73600.0,5900.0,55415.9,23283.2,110155.2,277866.5,5229.1,55367.8,51300.0,54000.0,19672.2,145360.8,94599.0,8189.5,163154.1,20932.1,54068.1,111600.0,246925.9,2430.0,1564.5,9758.4,6895.3,75024.8,30100.0,82346.4,153353.5,6400.0,24610.0,28546.3,102652.3,152566.3,10348.9,180807.5,47289.0,1200.0,10376.6,12551.8,29946.5,31652.2,352075.6,27141.5,1590.8
2019-01-02 02:00:00,42906.7,300770.2,79025.7,4434.6,98774.8,61.6,54618.1,139086.3,12558.8,196600.3,47308.3,28510.0,119706.5,19414.4,27527.1,21795.7,55009.4,47787.2,73600.0,5900.0,55900.0,25859.4,106228.4,274421.3,3445.5,40332.2,51292.9,54000.0,17868.3,145360.8,94580.7,10500.9,162966.8,20930.8,91846.3,111600.0,231843.7,2430.0,1576.5,8123.1,6789.7,59054.2,30099.9,83785.3,153353.5,6400.0,22507.3,30685.2,105752.4,130965.4,10330.9,152927.4,47166.9,1200.0,10192.2,12538.6,29203.9,29947.3,325286.5,10584.1,1541.7
2019-01-02 03:00:00,41258.1,298082.6,75908.8,3522.8,78003.7,0.0,47324.6,100549.0,12421.0,195421.2,51738.3,29389.2,117826.9,23762.2,27527.1,24719.1,61553.0,49586.5,73600.0,5900.0,55900.0,28428.4,110775.9,268541.1,2579.4,32355.8,51250.6,53823.4,16518.3,143834.9,94528.8,7491.2,161913.5,20909.1,88228.3,111598.3,239184.4,2380.1,1265.7,8720.6,6383.7,39800.2,30097.1,80669.3,194070.6,6400.0,18524.8,32887.9,95852.4,115015.7,10167.7,117543.0,46203.4,1200.0,8167.0,11374.8,27388.4,31901.0,325286.5,20940.0,1462.7
2019-01-02 04:00:00,39919.0,296275.8,68206.2,2212.6,66114.9,60.1,46216.2,95179.9,12110.5,189723.9,51749.9,29895.0,111238.4,16794.4,34748.7,17789.3,45434.1,45441.3,73592.0,5900.0,55899.7,27148.5,105889.0,268541.1,2208.4,25164.8,50909.9,53283.4,14392.6,140126.5,94314.0,4631.5,161913.5,20463.2,88905.7,111598.3,231387.7,2319.5,1481.5,8264.0,5831.3,56578.9,30080.5,87921.7,211168.0,6400.0,15708.1,26654.8,113827.0,98342.0,9844.0,89376.6,44492.0,1200.0,9228.9,12123.2,25158.2,26888.1,252345.4,16730.7,1340.0
2019-01-02 05:00:00,27176.2,289128.3,62464.3,1997.8,66114.9,150.8,45786.1,127292.6,11846.0,190288.8,51646.7,26866.3,104388.7,14516.2,24594.0,14629.9,34825.7,40004.6,73533.5,5900.0,55853.4,30889.6,95412.8,265896.0,1875.2,20993.0,50135.8,52153.2,12924.9,135256.0,94200.5,3679.8,161571.9,19629.2,74162.0,111600.0,218945.6,2271.9,2021.9,5394.2,5603.6,36508.7,30065.8,86691.6,202390.5,6400.0,13848.1,26654.8,98152.0,93403.0,9674.0,67675.3,42677.7,1200.0,6460.3,9295.9,23325.3,25143.2,250304.6,6665.4,1257.4
2019-01-02 06:00:00,28966.2,281126.1,59213.8,1794.9,62190.3,166.8,40636.1,127292.6,11572.5,178742.1,51672.8,24912.3,90249.0,16794.4,24594.0,15728.5,37441.4,41958.5,73238.8,5900.0,55601.8,25504.9,79002.6,272799.1,1822.8,19080.9,48247.1,51276.6,11482.2,129286.1,93767.2,2860.0,160761.9,19208.4,85811.3,111600.0,208708.0,2198.8,1909.2,5269.8,5371.7,45446.0,29984.4,87756.9,219934.8,6400.0,12969.2,31527.2,92638.0,88503.4,9481.2,58036.8,40485.1,1200.0,6460.7,9715.4,22337.5,17471.6,263865.6,16730.7,1170.0
2019-01-02 07:00:00,29921.4,270043.3,52360.8,1997.8,66114.9,0.0,42436.0,128869.2,10873.8,170007.2,51738.3,21668.1,112937.4,19840.7,22879.8,16715.9,36601.9,24010.5,71674.6,5900.0,55601.8,32987.6,91493.5,259058.8,1369.7,17307.0,45145.9,42542.0,10778.9,114152.8,93069.9,2213.6,155975.4,17647.2,96173.0,111600.0,194748.1,2105.3,1547.6,5489.7,3360.5,45991.1,29756.7,86691.6,205812.3,6391.0,12095.5,25268.8,77023.4,83578.8,8370.4,53501.2,38221.9,1200.0,7845.0,11095.5,20264.6,18626.7,157205.0,14257.4,1073.3
2019-01-02 08:00:00,37107.1,270043.3,45493.1,2164.0,70025.3,0.0,43327.2,139730.7,10583.1,164971.5,51587.9,18425.9,110712.3,17987.7,17475.9,20558.5,44963.6,30805.3,71674.6,5900.0,55601.8,26412.5,102165.9,253980.6,1116.2,19080.9,42342.0,31614.3,8776.8,100913.8,92502.3,3478.0,146400.1,17035.0,67489.2,111600.0,233119.8,2058.5,1337.8,7341.4,3360.5,52896.5,29561.6,87348.1,269622.0,6362.3,12969.2,17744.3,112588.5,83578.8,8370.4,53501.2,36702.0,1187.2,8066.9,11867.1,21206.6,27218.7,148136.4,8645.1,1011.1
2019-01-02 09:00:00,38484.8,281126.1,48895.2,2621.2,78003.7,0.0,46514.0,157433.5,10271.5,164971.5,51636.4,15322.2,110712.3,14516.2,16222.4,28102.8,60256.2,50225.2,72543.8,5897.8,55891.8,30270.1,102165.9,238135.5,998.8,19080.9,40695.0,28972.4,7035.4,87043.8,93493.8,3756.6,125567.7,15184.9,90235.6,111576.1,246464.5,2152.1,1149.5,7750.7,3429.2,76733.6,29911.0,87599.6,257647.0,6240.2,14771.7,11651.3,122000.4,83578.8,8517.7,62780.2,35128.5,1161.6,8635.8,12193.8,21206.6,33554.1,137715.8,4271.9,1069.2
2019-01-02 10:00:00,41086.6,294441.2,46799.3,2387.3,85636.7,0.0,55255.1,166896.5,10271.5,134568.8,51750.0,14329.0,116202.0,12428.7,13851.5,38428.5,79695.1,50974.5,73371.8,5893.8,55900.0,23804.7,106013.1,231902.3,891.8,19080.9,33256.5,26748.0,6135.8,69147.0,94200.5,2171.8,93785.2,12225.7,81473.6,110608.1,248698.3,2272.0,609.4,8584.2,4049.5,124255.9,30065.8,86511.1,262130.5,5969.0,15708.1,10783.7,125066.4,78745.6,9379.1,67675.3,38296.9,1084.6,9124.8,12407.1,23312.0,34660.8,72102.0,5599.3,1122.6
2019-01-02 11:00:00,39794.9,297696.7,50255.2,1794.9,89132.6,0.0,57045.9,169408.7,10583.1,115189.2,51750.0,15909.5,116202.0,11460.5,10500.1,36661.1,76932.4,52911.5,73593.4,5885.0,55897.5,15384.5,102165.9,194685.9,1116.2,20993.0,25619.8,22728.3,4757.9,60633.8,94314.0,1210.7,59498.1,9780.6,64720.1,106506.8,243871.9,2295.7,370.9,8162.0,4276.8,115921.9,30080.5,88182.1,257647.0,5700.4,16645.1,7090.2,121800.0,83578.8,9379.1,71452.8,38296.9,1024.8,9385.5,12475.0,23312.0,36306.8,68437.5,660.3,1210.4
2019-01-02 12:00:00,37742.2,297696.7,53732.5,1269.2,85636.7,0.0,57980.3,166896.5,10583.1,96479.6,50388.2,14087.9,113590.4,9675.9,7912.6,44825.9,88230.2,29953.9,73598.6,5885.0,55692.8,11494.4,99858.9,177805.2,1237.6,25164.8,24183.4,23429.5,3769.1,52725.0,94397.7,325.7,52570.5,7813.2,53166.8,95259.4,240755.8,2319.5,602.4,7594.1,4276.8,111075.3,30088.5,88195.3,252556.7,5528.2,15708.1,2507.4,114915.7,83578.8,9630.5,71452.8,41050.8,1021.5,9124.8,12407.1,24294.3,33397.6,54327.7,0.0,1254.1
2019-01-02 13:00:00,30714.0,298730.6,55839.1,987.0,78003.7,0.0,56820.2,160963.2,10873.8,84657.2,47129.7,13258.7,104027.8,6655.3,5405.4,38534.4,80689.0,7992.0,73598.6,5889.4,55448.9,12444.3,93119.9,151678.3,1660.1,27437.2,23393.1,23429.5,2522.5,41983.5,94397.7,0.0,57262.5,5395.2,56032.6,90009.3,233119.8,2364.9,713.6,6067.5,4754.4,106083.7,30088.5,88197.1,240828.6,5700.4,13848.1,1304.8,105396.3,83578.8,9806.3,76679.0,43363.4,987.9,7457.3,11406.1,25217.0,28856.5,36108.1,0.0,1254.1
2019-01-02 14:00:00,26404.0,298730.6,55839.1,884.1,70025.3,0.0,56820.2,179524.0,10873.8,63392.5,50839.7,14213.4,79464.8,5398.3,3691.3,34954.3,75216.8,22917.6,73598.6,5885.0,55656.6,12444.3,74187.3,81668.0,1822.8,25164.8,20021.2,27508.3,1775.0,32556.4,94397.7,0.0,72818.2,3992.8,77436.9,89188.9,211807.0,2364.9,1079.6,5050.1,4527.4,101149.0,30088.5,88189.4,194203.5,5528.2,12095.5,507.2,93879.9,68430.0,9806.3,71452.8,42265.0,987.9,4936.1,8483.7,24294.3,24625.6,21676.8,0.0,1210.4
2019-01-02 15:00:00,19058.2,297696.7,55839.1,425.8,58309.8,0.0,55624.6,180584.5,10583.1,41538.9,51137.6,15819.2,53738.6,3775.0,3017.9,41905.5,85183.0,24671.8,73596.4,5885.0,55541.8,10728.3,52426.0,63839.4,1822.8,20993.0,15589.8,31991.1,2413.2,29714.8,94397.7,0.0,84353.8,4311.8,75124.8,95651.7,174881.3,2319.5,1173.4,3680.2,4527.4,117338.3,30088.5,88189.4,132309.0,5351.8,10470.7,187.4,81291.0,64028.1,9630.5,62780.2,36702.0,991.1,4084.6,7164.2,23312.0,21380.9,4782.9,716.7,1124.8
